X,Y,Type,Fire,Time
28,8, TerrainType.Field, False,0
28,9, TerrainType.Field, False,0
28,10, TerrainType.Field, False,0
28,11, TerrainType.Field, False,0
28,12, TerrainType.Field, False,0
28,13, TerrainType.Field, False,0
28,14, TerrainType.Field, False,0
28,15, TerrainType.Field, False,0
28,16, TerrainType.Field, False,0
28,17, TerrainType.Field, False,0
28,18, TerrainType.Field, False,0
28,19, TerrainType.Field, False,0
28,20, TerrainType.Field, False,0
28,21, TerrainType.Field, False,0
28,22, TerrainType.Field, False,0
28,23, TerrainType.Field, False,0
28,24, TerrainType.Field, False,0
28,25, TerrainType.Field, False,0
28,26, TerrainType.Field, False,0
28,27, TerrainType.Field, False,0
28,28, TerrainType.Field, False,0
28,29, TerrainType.Field, False,0
28,30, TerrainType.Field, False,0
29,1, TerrainType.Field, False,0
29,2, TerrainType.Forest, False,0
29,3, TerrainType.Forest, False,0
29,4, TerrainType.Forest, False,0
29,5, TerrainType.Forest, False,0
29,6, TerrainType.Forest, False,0
29,7, TerrainType.Forest, False,0
29,8, TerrainType.Forest, False,0
29,9, TerrainType.Field, False,0
29,10, TerrainType.Field, False,0
29,11, TerrainType.Field, False,0
29,12, TerrainType.Field, False,0
29,13, TerrainType.Field, False,0
29,14, TerrainType.Field, False,0
29,15, TerrainType.Field, False,0
29,16, TerrainType.Field, False,0
29,17, TerrainType.Field, False,0
29,18, TerrainType.Field, False,0
29,19, TerrainType.Field, False,0
29,20, TerrainType.Field, False,0
29,21, TerrainType.Field, False,0
29,22, TerrainType.Field, False,0
29,23, TerrainType.Field, False,0
29,24, TerrainType.Field, False,0
29,25, TerrainType.Field, False,0
29,26, TerrainType.Field, False,0
29,27, TerrainType.Field, False,0
29,28, TerrainType.Field, False,0
29,29, TerrainType.Field, False,0
29,30, TerrainType.Field, False,0
30,1, TerrainType.Field, False,0
30,2, TerrainType.Field, False,0
30,3, TerrainType.Field, False,0
30,4, TerrainType.Forest, False,0
30,5, TerrainType.Forest, False,0
30,6, TerrainType.Forest, False,0
30,7, TerrainType.Forest, False,0
30,8, TerrainType.Forest, False,0
30,9, TerrainType.Forest, False,0
30,10, TerrainType.Field, False,0
30,11, TerrainType.Field, False,0
30,12, TerrainType.Field, False,0
30,13, TerrainType.Field, False,0
30,14, TerrainType.Field, False,0
30,15, TerrainType.Field, False,0
30,16, TerrainType.Field, False,0
30,17, TerrainType.Field, False,0
30,18, TerrainType.Field, False,0
30,19, TerrainType.Field, False,0
30,20, TerrainType.Field, False,0
30,21, TerrainType.Field, False,0
30,22, TerrainType.Field, False,0
30,23, TerrainType.Field, False,0
30,24, TerrainType.Field, False,0
30,25, TerrainType.Field, False,0
30,26, TerrainType.Field, False,0
30,27, TerrainType.Field, False,0
30,28, TerrainType.Field, False,0
30,29, TerrainType.Field, False,0
30,30, TerrainType.Field, False,0
1,1, TerrainType.Field, False,1
1,2, TerrainType.Field, False,1
1,3, TerrainType.Field, False,1
1,4, TerrainType.Field, False,1
1,5, TerrainType.Field, False,1
1,6, TerrainType.Field, False,1
1,7, TerrainType.Field, False,1
1,8, TerrainType.Field, False,1
1,9, TerrainType.Field, False,1
1,10, TerrainType.Field, False,1
1,11, TerrainType.Field, False,1
1,12, TerrainType.Field, False,1
1,13, TerrainType.Field, False,1
1,14, TerrainType.Field, False,1
1,15, TerrainType.Field, False,1
1,16, TerrainType.Field, False,1
1,17, TerrainType.Field, False,1
1,18, TerrainType.Field, False,1
1,19, TerrainType.Field, False,1
1,20, TerrainType.Field, False,1
1,21, TerrainType.Field, False,1
1,22, TerrainType.Field, False,1
1,23, TerrainType.Field, False,1
1,24, TerrainType.Field, False,1
1,25, TerrainType.Field, False,1
1,26, TerrainType.Field, False,1
1,27, TerrainType.Field, False,1
1,28, TerrainType.Field, False,1
1,29, TerrainType.Field, False,1
1,30, TerrainType.Field, False,1
2,1, TerrainType.Field, False,1
2,2, TerrainType.Field, False,1
2,3, TerrainType.Field, False,1
2,4, TerrainType.Forest, False,1
2,5, TerrainType.Forest, False,1
2,6, TerrainType.Forest, False,1
2,7, TerrainType.Forest, False,1
2,8, TerrainType.Forest, False,1
2,9, TerrainType.Forest, False,1
2,10, TerrainType.Forest, False,1
2,11, TerrainType.Forest, False,1
2,12, TerrainType.Forest, False,1
2,13, TerrainType.Forest, False,1
2,14, TerrainType.Field, False,1
2,15, TerrainType.Field, False,1
2,16, TerrainType.Field, False,1
2,17, TerrainType.Field, False,1
2,18, TerrainType.Field, False,1
2,19, TerrainType.Field, False,1
2,20, TerrainType.Field, False,1
2,21, TerrainType.Field, False,1
2,22, TerrainType.Field, False,1
2,23, TerrainType.Field, False,1
2,24, TerrainType.Field, False,1
2,25, TerrainType.Field, False,1
2,26, TerrainType.Field, False,1
2,27, TerrainType.Field, False,1
2,28, TerrainType.Field, False,1
2,29, TerrainType.Field, False,1
2,30, TerrainType.Field, False,1
3,1, TerrainType.Field, False,1
3,2, TerrainType.Field, False,1
3,3, TerrainType.Field, False,1
3,4, TerrainType.Forest, False,1
3,5, TerrainType.Forest, False,1
3,6, TerrainType.Forest, False,1
3,7, TerrainType.Forest, False,1
3,8, TerrainType.Forest, False,1
3,9, TerrainType.Forest, False,1
3,10, TerrainType.Forest, False,1
3,11, TerrainType.Forest, False,1
3,12, TerrainType.Forest, False,1
3,13, TerrainType.Forest, False,1
3,14, TerrainType.Forest, False,1
3,15, TerrainType.Field, False,1
3,16, TerrainType.Field, False,1
3,17, TerrainType.Field, False,1
3,18, TerrainType.Field, False,1
3,19, TerrainType.Field, False,1
3,20, TerrainType.Field, False,1
3,21, TerrainType.Field, False,1
3,22, TerrainType.Field, False,1
3,23, TerrainType.Field, False,1
3,24, TerrainType.Field, False,1
3,25, TerrainType.Field, False,1
3,26, TerrainType.Field, False,1
3,27, TerrainType.Field, False,1
3,28, TerrainType.Field, False,1
3,29, TerrainType.Field, False,1
3,30, TerrainType.Field, False,1
4,1, TerrainType.Field, False,1
4,2, TerrainType.Field, False,1
4,3, TerrainType.Forest, False,1
4,4, TerrainType.Forest, False,1
4,5, TerrainType.Forest, False,1
4,6, TerrainType.Forest, False,1
4,7, TerrainType.Forest, False,1
4,8, TerrainType.Forest, False,1
4,9, TerrainType.Forest, False,1
4,10, TerrainType.Forest, False,1
4,11, TerrainType.Forest, False,1
4,12, TerrainType.Forest, False,1
4,13, TerrainType.Forest, False,1
4,14, TerrainType.Field, False,1
4,15, TerrainType.Field, False,1
4,16, TerrainType.Field, False,1
4,17, TerrainType.Field, False,1
4,18, TerrainType.Field, False,1
4,19, TerrainType.Field, False,1
4,20, TerrainType.Field, False,1
4,21, TerrainType.Field, False,1
4,22, TerrainType.Field, False,1
4,23, TerrainType.Field, False,1
4,24, TerrainType.Field, False,1
4,25, TerrainType.Field, False,1
4,26, TerrainType.Field, False,1
4,27, TerrainType.Field, False,1
4,28, TerrainType.Field, False,1
4,29, TerrainType.Field, False,1
4,30, TerrainType.Field, False,1
5,1, TerrainType.Field, False,1
5,2, TerrainType.Field, False,1
5,3, TerrainType.Forest, False,1
5,4, TerrainType.Forest, False,1
5,5, TerrainType.Forest, False,1
5,6, TerrainType.Forest, False,1
5,7, TerrainType.Forest, False,1
5,8, TerrainType.Forest, False,1
5,9, TerrainType.Field, False,1
5,10, TerrainType.Forest, False,1
5,11, TerrainType.Forest, False,1
5,12, TerrainType.Forest, False,1
5,13, TerrainType.Field, False,1
5,14, TerrainType.Field, False,1
5,15, TerrainType.Field, False,1
5,16, TerrainType.Field, False,1
5,17, TerrainType.Field, False,1
5,18, TerrainType.Field, False,1
5,19, TerrainType.Field, False,1
5,20, TerrainType.Field, False,1
5,21, TerrainType.Field, False,1
5,22, TerrainType.Field, False,1
5,23, TerrainType.Field, False,1
5,24, TerrainType.Field, False,1
5,25, TerrainType.Field, False,1
5,26, TerrainType.Field, False,1
5,27, TerrainType.Field, False,1
5,28, TerrainType.Field, False,1
5,29, TerrainType.Field, False,1
5,30, TerrainType.Field, False,1
6,1, TerrainType.Field, False,1
6,2, TerrainType.Field, False,1
6,3, TerrainType.Field, False,1
6,4, TerrainType.Forest, False,1
6,5, TerrainType.Forest, False,1
6,6, TerrainType.Forest, False,1
6,7, TerrainType.Forest, False,1
6,8, TerrainType.Field, False,1
6,9, TerrainType.Field, False,1
6,10, TerrainType.Field, False,1
6,11, TerrainType.Forest, False,1
6,12, TerrainType.Field, False,1
6,13, TerrainType.Field, False,1
6,14, TerrainType.Field, False,1
6,15, TerrainType.Field, False,1
6,16, TerrainType.Field, False,1
6,17, TerrainType.Field, False,1
6,18, TerrainType.Field, False,1
6,19, TerrainType.Field, False,1
6,20, TerrainType.Field, False,1
6,21, TerrainType.Field, False,1
6,22, TerrainType.Field, False,1
6,23, TerrainType.Field, False,1
6,24, TerrainType.Forest, False,1
6,25, TerrainType.Forest, False,1
6,26, TerrainType.Forest, False,1
6,27, TerrainType.Field, False,1
6,28, TerrainType.Field, False,1
6,29, TerrainType.Field, False,1
6,30, TerrainType.Field, False,1
7,1, TerrainType.Field, False,1
7,2, TerrainType.Field, False,1
7,3, TerrainType.Field, False,1
7,4, TerrainType.Field, False,1
7,5, TerrainType.Forest, False,1
7,6, TerrainType.Field, False,1
7,7, TerrainType.Field, False,1
7,8, TerrainType.Field, False,1
7,9, TerrainType.Field, False,1
7,10, TerrainType.Field, False,1
7,11, TerrainType.Field, False,1
7,12, TerrainType.Field, False,1
7,13, TerrainType.Field, False,1
7,14, TerrainType.Field, False,1
7,15, TerrainType.Field, False,1
7,16, TerrainType.Field, False,1
7,17, TerrainType.Field, False,1
7,18, TerrainType.Field, False,1
7,19, TerrainType.Field, False,1
7,20, TerrainType.Field, False,1
7,21, TerrainType.Field, False,1
7,22, TerrainType.Field, False,1
7,23, TerrainType.Forest, False,1
7,24, TerrainType.Forest, False,1
7,25, TerrainType.Forest, False,1
7,26, TerrainType.Forest, False,1
7,27, TerrainType.Forest, False,1
7,28, TerrainType.Field, False,1
7,29, TerrainType.Field, False,1
7,30, TerrainType.Field, False,1
8,1, TerrainType.Field, False,1
8,2, TerrainType.Field, False,1
8,3, TerrainType.Forest, False,1
8,4, TerrainType.Field, False,1
8,5, TerrainType.Field, False,1
8,6, TerrainType.Field, False,1
8,7, TerrainType.Field, False,1
8,8, TerrainType.Field, False,1
8,9, TerrainType.Field, False,1
8,10, TerrainType.Field, False,1
8,11, TerrainType.Field, False,1
8,12, TerrainType.Field, False,1
8,13, TerrainType.Field, False,1
8,14, TerrainType.Field, False,1
8,15, TerrainType.Field, False,1
8,16, TerrainType.Field, False,1
8,17, TerrainType.Field, False,1
8,18, TerrainType.Field, False,1
8,19, TerrainType.Field, False,1
8,20, TerrainType.Field, False,1
8,21, TerrainType.Field, False,1
8,22, TerrainType.Forest, False,1
8,23, TerrainType.Forest, False,1
8,24, TerrainType.Forest, False,1
8,25, TerrainType.Forest, False,1
8,26, TerrainType.Forest, False,1
8,27, TerrainType.Forest, False,1
8,28, TerrainType.Forest, False,1
8,29, TerrainType.Field, False,1
8,30, TerrainType.Field, False,1
9,1, TerrainType.Field, False,1
9,2, TerrainType.Field, False,1
9,3, TerrainType.Forest, False,1
9,4, TerrainType.Field, False,1
9,5, TerrainType.Field, False,1
9,6, TerrainType.Field, False,1
9,7, TerrainType.Field, False,1
9,8, TerrainType.Field, False,1
9,9, TerrainType.Field, False,1
9,10, TerrainType.Field, False,1
9,11, TerrainType.Field, False,1
9,12, TerrainType.Field, False,1
9,13, TerrainType.Field, False,1
9,14, TerrainType.Field, False,1
9,15, TerrainType.Field, False,1
9,16, TerrainType.Field, False,1
9,17, TerrainType.Field, False,1
9,18, TerrainType.Field, False,1
9,19, TerrainType.Field, False,1
9,20, TerrainType.Field, False,1
9,21, TerrainType.Field, False,1
9,22, TerrainType.Forest, False,1
9,23, TerrainType.Forest, False,1
9,24, TerrainType.Forest, False,1
9,25, TerrainType.Forest, False,1
9,26, TerrainType.Forest, False,1
9,27, TerrainType.Forest, False,1
9,28, TerrainType.Field, False,1
9,29, TerrainType.Field, False,1
9,30, TerrainType.Field, False,1
10,1, TerrainType.Field, False,1
10,2, TerrainType.Forest, False,1
10,3, TerrainType.Forest, False,1
10,4, TerrainType.Forest, False,1
10,5, TerrainType.Forest, False,1
10,6, TerrainType.Field, False,1
10,7, TerrainType.Field, False,1
10,8, TerrainType.Field, False,1
10,9, TerrainType.Field, False,1
10,10, TerrainType.Field, False,1
10,11, TerrainType.Field, False,1
10,12, TerrainType.Field, False,1
10,13, TerrainType.Field, False,1
10,14, TerrainType.Field, False,1
10,15, TerrainType.Field, False,1
10,16, TerrainType.Field, False,1
10,17, TerrainType.Field, False,1
10,18, TerrainType.Field, False,1
10,19, TerrainType.Field, False,1
10,20, TerrainType.Field, False,1
10,21, TerrainType.Field, False,1
10,22, TerrainType.Field, False,1
10,23, TerrainType.Forest, False,1
10,24, TerrainType.Forest, False,1
10,25, TerrainType.Forest, False,1
10,26, TerrainType.Field, False,1
10,27, TerrainType.Forest, False,1
10,28, TerrainType.Field, False,1
10,29, TerrainType.Field, False,1
10,30, TerrainType.Field, False,1
11,1, TerrainType.Field, False,1
11,2, TerrainType.Forest, False,1
11,3, TerrainType.Forest, False,1
11,4, TerrainType.Forest, False,1
11,5, TerrainType.Forest, False,1
11,6, TerrainType.Field, False,1
11,7, TerrainType.Field, False,1
11,8, TerrainType.Field, False,1
11,9, TerrainType.Field, False,1
11,10, TerrainType.Field, False,1
11,11, TerrainType.Field, False,1
11,12, TerrainType.Field, False,1
11,13, TerrainType.Field, False,1
11,14, TerrainType.Field, False,1
11,15, TerrainType.Field, False,1
11,16, TerrainType.Field, False,1
11,17, TerrainType.Field, False,1
11,18, TerrainType.Field, False,1
11,19, TerrainType.Field, False,1
11,20, TerrainType.Field, False,1
11,21, TerrainType.Field, False,1
11,22, TerrainType.Field, False,1
11,23, TerrainType.Field, False,1
11,24, TerrainType.Field, False,1
11,25, TerrainType.Field, False,1
11,26, TerrainType.Field, False,1
11,27, TerrainType.Field, False,1
11,28, TerrainType.Field, False,1
11,29, TerrainType.Field, False,1
11,30, TerrainType.Field, False,1
12,1, TerrainType.Field, False,1
12,2, TerrainType.Forest, False,1
12,3, TerrainType.Forest, False,1
12,4, TerrainType.Forest, False,1
12,5, TerrainType.Forest, False,1
12,6, TerrainType.Forest, False,1
12,7, TerrainType.Field, False,1
12,8, TerrainType.Field, False,1
12,9, TerrainType.Field, False,1
12,10, TerrainType.Field, False,1
12,11, TerrainType.Field, False,1
12,12, TerrainType.Field, False,1
12,13, TerrainType.Field, False,1
12,14, TerrainType.Field, False,1
12,15, TerrainType.Field, False,1
12,16, TerrainType.Field, False,1
12,17, TerrainType.Field, False,1
12,18, TerrainType.Field, False,1
12,19, TerrainType.Field, False,1
12,20, TerrainType.Field, False,1
12,21, TerrainType.Field, False,1
12,22, TerrainType.Field, False,1
12,23, TerrainType.Field, False,1
12,24, TerrainType.Field, False,1
12,25, TerrainType.Field, False,1
12,26, TerrainType.Field, False,1
12,27, TerrainType.Field, False,1
12,28, TerrainType.Field, False,1
12,29, TerrainType.Field, False,1
12,30, TerrainType.Field, False,1
13,1, TerrainType.Field, False,1
13,2, TerrainType.Forest, False,1
13,3, TerrainType.Forest, False,1
13,4, TerrainType.Forest, False,1
13,5, TerrainType.Forest, False,1
13,6, TerrainType.Field, False,1
13,7, TerrainType.Field, False,1
13,8, TerrainType.Field, False,1
13,9, TerrainType.Field, False,1
13,10, TerrainType.Field, False,1
13,11, TerrainType.Field, False,1
13,12, TerrainType.Field, False,1
13,13, TerrainType.Field, False,1
13,14, TerrainType.Field, False,1
13,15, TerrainType.Field, False,1
13,16, TerrainType.Field, False,1
13,17, TerrainType.Field, False,1
13,18, TerrainType.Field, False,1
13,19, TerrainType.Field, False,1
13,20, TerrainType.Field, False,1
13,21, TerrainType.Field, False,1
13,22, TerrainType.Field, False,1
13,23, TerrainType.Field, False,1
13,24, TerrainType.Field, False,1
13,25, TerrainType.Field, False,1
13,26, TerrainType.Field, False,1
13,27, TerrainType.Field, False,1
13,28, TerrainType.Field, False,1
13,29, TerrainType.Field, False,1
13,30, TerrainType.Field, False,1
14,1, TerrainType.Field, False,1
14,2, TerrainType.Forest, False,1
14,3, TerrainType.Forest, False,1
14,4, TerrainType.Forest, False,1
14,5, TerrainType.Forest, False,1
14,6, TerrainType.Field, False,1
14,7, TerrainType.Field, False,1
14,8, TerrainType.Field, False,1
14,9, TerrainType.Field, False,1
14,10, TerrainType.Field, False,1
14,11, TerrainType.Field, False,1
14,12, TerrainType.Field, False,1
14,13, TerrainType.Field, False,1
14,14, TerrainType.Field, False,1
14,15, TerrainType.Field, False,1
14,16, TerrainType.Field, False,1
14,17, TerrainType.Field, False,1
14,18, TerrainType.Field, False,1
14,19, TerrainType.Field, False,1
14,20, TerrainType.Field, False,1
14,21, TerrainType.Field, False,1
14,22, TerrainType.Field, False,1
14,23, TerrainType.Field, False,1
14,24, TerrainType.Field, False,1
14,25, TerrainType.Field, False,1
14,26, TerrainType.Field, False,1
14,27, TerrainType.Field, False,1
14,28, TerrainType.Field, False,1
14,29, TerrainType.Field, False,1
14,30, TerrainType.River, False,1
15,1, TerrainType.Field, False,1
15,2, TerrainType.Field, False,1
15,3, TerrainType.Forest, False,1
15,4, TerrainType.Forest, False,1
15,5, TerrainType.Field, False,1
15,6, TerrainType.Field, False,1
15,7, TerrainType.Field, False,1
15,8, TerrainType.Field, False,1
15,9, TerrainType.Field, False,1
15,10, TerrainType.Field, False,1
15,11, TerrainType.Field, False,1
15,12, TerrainType.Field, False,1
15,13, TerrainType.Field, False,1
15,14, TerrainType.Field, False,1
15,15, TerrainType.Field, False,1
15,16, TerrainType.Field, False,1
15,17, TerrainType.Field, False,1
15,18, TerrainType.Field, False,1
15,19, TerrainType.Field, False,1
15,20, TerrainType.Field, False,1
15,21, TerrainType.Field, False,1
15,22, TerrainType.Field, False,1
15,23, TerrainType.Field, False,1
15,24, TerrainType.Field, False,1
15,25, TerrainType.Field, False,1
